video_id,title,category_id,category_name,upload_date,upload_hour,upload_day,title_length,description_length,tag_count,duration_seconds,views,likes,dislikes,comments,like_view_ratio,comment_view_ratio,has_face_thumbnail,thumbnail_brightness,has_text_thumbnail,trending
vid_00141,vs Ultimate Explained Top Last Amazing Real Breaking Inside Tutorial Challenge ,27,Education,2023-03-11 08:00:00,14,6,79,1883,18,637,419083,35430,1436,7603,0.0845,0.018142,0,191,1,0
vid_00142,First Real How New vs Amazing Last Reaction Top Explained Guide vs Why Inside Reaction Last ,25,News & Politics,2023-06-19 12:00:00,14,5,92,2196,7,2103,285423,13997,295,7670,0.049,0.026872,0,87,1,0
vid_00143,Explained Best Explained Tutorial Breaking First First vs Tutorial How Top vs Challenge Secret Tuto,23,Comedy,2023-02-04 20:00:00,9,6,99,2220,19,1507,163279,13922,948,3478,0.0853,0.021301,1,147,0,0
vid_00144,Secret Reaction Inside Real Challenge Reacti,23,Comedy,2023-07-10 12:00:00,12,1,44,3441,7,664,864468,82157,8190,4591,0.095,0.005311,1,185,1,1
vid_00145,Viral Real Challenge Amazing Best Why How Challenge Why Exposed Viral Secret First Reaction Review ,10,Music,2023-10-07 04:00:00,18,0,99,1666,9,1239,713016,67741,2093,18657,0.095,0.026166,1,70,0,1
vid_00146,New Secret vs Review Exposed Inside Amazing Secret Ultimate Fir,24,Entertainment,2023-09-06 00:00:00,6,6,63,4667,25,513,1619765,167413,5886,15784,0.1034,0.009745,1,105,0,1
vid_00147,Explained Inside Breaki,23,Comedy,2023-06-27 12:00:00,16,6,23,966,15,2757,4760334,508496,49561,67445,0.1068,0.014168,1,95,1,1
vid_00148,Real Amazing Inside Ultimate Gu,20,Gaming,2023-01-24 00:00:00,19,1,31,4862,18,1104,62652,2315,60,1018,0.0369,0.016248,0,92,1,0
vid_00149,Challenge Exposed Secret Top Amazing New Amazing How Guide Explained Explained Ulti,22,People & Blogs,2023-10-03 08:00:00,3,2,83,2806,25,1944,499596,30422,1703,12821,0.0609,0.025663,0,169,1,0
vid_00150,Last Breaking How Last Exposed Best Inside Viral Viral Guide Amazing Tut,22,People & Blogs,2023-02-22 00:00:00,4,1,72,1986,22,2082,402066,36926,1165,11264,0.0918,0.028015,0,95,0,0
vid_00151,Best Amazing Best vs Inside Challenge Tutorial Challenge Amazing Last R,20,Gaming,2023-10-26 08:00:00,22,5,71,4092,10,618,880484,65924,6191,24618,0.0749,0.02796,1,97,1,1
vid_00152,Real Review Official Best vs Exposed Ultimate Real Viral Amazing Exposed Las,24,Entertainment,2023-10-22 04:00:00,6,1,76,3141,12,3261,593762,28002,2753,730,0.0472,0.001229,1,247,1,1
vid_00153,Inside Secret Explained Explained First Amazing Exposed First Brea,24,Entertainment,2023-05-18 00:00:00,12,1,66,4705,27,2285,87078,6943,578,2415,0.0797,0.027733,1,133,0,0
vid_00154,Top Challenge Best vs Official 2024 Exposed Exposed Review Review Breaking ,10,Music,2023-03-13 00:00:00,14,0,75,1018,8,2334,8373918,558282,21399,21581,0.0667,0.002577,1,80,1,1
vid_00155,Best Breaking First Top Tutorial Viral Reaction Guide ,27,Education,2023-04-07 12:00:00,10,1,54,3414,19,1258,14370386,935561,43329,125129,0.0651,0.008707,0,210,1,1
vid_00156,Official Best Viral 2024 Best Secret Amazing Last Tu,17,Sports,2023-01-25 08:00:00,3,6,52,3253,23,2003,1497746,154084,4901,23866,0.1029,0.015935,1,221,0,1
vid_00157,Ultimate Official Top Ultimate Official vs Real First New,24,Entertainment,2023-08-05 04:00:00,12,0,57,939,18,2088,1428153,95234,8587,21304,0.0667,0.014917,0,120,0,1
vid_00158,New Amazing Amazing Official Last Top Why 2024 Explained Why Reaction Secret ,25,News & Politics,2023-11-02 00:00:00,6,3,77,842,15,978,772951,25028,2310,14327,0.0324,0.018535,1,57,0,1
vid_00159,Ultimate vs Viral 2024 Inside Vir,10,Music,2023-07-08 12:00:00,18,2,33,3508,6,2085,3544961,124873,5956,52833,0.0352,0.014904,0,250,0,1
vid_00160,vs Why Review Guide Viral Explained Review Inside New Amazing In,26,Howto & Style,2023-04-29 08:00:00,21,0,64,1031,18,3510,8764,938,64,246,0.107,0.028066,1,179,0,0
vid_00161,Viral Last Explained Real Reaction Amazing Secr,28,Science & Technology,2023-06-21 20:00:00,1,5,47,3581,11,3013,666928,77666,1933,5319,0.1165,0.007975,1,194,1,1
vid_00162,Tutorial Why Ultimate Chall,26,Howto & Style,2023-10-05 08:00:00,9,3,27,3579,14,2109,189394,17416,855,1694,0.092,0.008944,0,101,1,0
vid_00163,Explained Exposed Tutorial Explained Explained Inside Inside Reaction Last First Best Top Of,10,Music,2023-11-22 16:00:00,12,0,92,851,22,2037,575199,36118,2413,15933,0.0628,0.0277,0,94,0,1
vid_00164,Best Breaking New Guide First Review Exposed Amazing Best Ultimate Real Tuto,23,Comedy,2023-03-16 12:00:00,20,0,76,92,13,2617,6109070,699329,31250,19704,0.1145,0.003225,1,86,1,1
vid_00165,New Breaking New Exposed Why Top Reaction Breaking Breaki,17,Sports,2023-02-23 12:00:00,5,2,57,3399,10,1771,604338,54180,2285,11287,0.0897,0.018677,0,219,1,1
vid_00166,First Amazing Best Review Challenge Viral Reaction vs Ultimate ,28,Science & Technology,2023-04-19 20:00:00,11,6,63,1827,25,3082,265899,28182,284,5522,0.106,0.020767,1,93,0,0
vid_00167,Secret Breaking vs Explained Secret Inside vs Insi,26,Howto & Style,2023-08-13 00:00:00,11,5,50,3251,9,416,53716,5313,437,841,0.0989,0.015656,1,166,0,0
vid_00168,Tutorial Why Exposed vs ,28,Science & Technology,2023-07-11 08:00:00,19,4,24,399,26,1281,508780,32624,2937,10751,0.0641,0.021131,0,87,0,1
vid_00169,First New Official A,25,News & Politics,2023-11-10 16:00:00,10,4,20,1617,10,2717,2047607,149645,14553,12305,0.0731,0.006009,1,148,1,1
vid_00170,Explained Best Inside Viral Real Top Best Top Best Inside Challenge Sec,25,News & Politics,2023-06-27 08:00:00,22,0,71,1179,5,1820,111949,5233,391,2880,0.0467,0.025726,1,173,0,0
vid_00171,Challenge Real ,25,News & Politics,2023-04-11 08:00:00,6,1,15,3009,1,1528,12015,676,40,60,0.0563,0.004993,0,55,1,0
vid_00172,Inside Secret Viral vs Exposed Explained Explained Best Reaction Breaking Review Best,10,Music,2023-07-08 16:00:00,0,5,85,3837,10,236,36605744,3661720,125361,462094,0.1,0.012624,1,117,1,1
vid_00173,Best 2024 Exposed Official Explained 2024 Best First How Secret First Vi,17,Sports,2023-09-15 12:00:00,0,3,72,1830,18,3419,930128,102740,10267,2960,0.1105,0.003182,1,228,1,1
vid_00174,Official Why Guide Challenge Challe,10,Music,2023-04-05 04:00:00,19,1,35,633,5,1848,478017,45507,2870,8036,0.0952,0.016811,1,150,1,0
vid_00175,Ultimate Tutorial Guide Guide Challenge vs Viral Breaking Real Challenge vs Best Explained How,22,People & Blogs,2023-05-13 00:00:00,12,1,94,4577,13,1810,7466029,536550,38258,152475,0.0719,0.020423,1,212,0,1
vid_00176,2024 Tutorial Real Guide Real Official How Secret Top New Challenge Re,23,Comedy,2023-11-25 16:00:00,8,5,70,3427,19,2634,570725,21565,1540,16148,0.0378,0.028294,0,235,1,1
vid_00177,New Secret Best First Top Secret N,23,Comedy,2023-09-09 04:00:00,2,6,34,3451,5,2425,4865389,170898,14709,109182,0.0351,0.022441,0,234,0,1
vid_00178,vs vs Ultimate vs How Inside Official Exposed Best Reaction Secret A,25,News & Politics,2023-05-10 16:00:00,6,0,68,3235,16,822,4170098,265590,2887,69607,0.0637,0.016692,0,250,1,1
vid_00179,Guide New Secret First Best Reaction Ul,22,People & Blogs,2023-10-28 00:00:00,5,0,39,2244,9,2311,61569,4417,131,1726,0.0717,0.028033,1,183,0,0
vid_00180,vs Tutorial Ultimate Best Why Review Break,24,Entertainment,2023-06-26 04:00:00,7,0,42,1212,27,1754,1113812,94474,6603,16567,0.0848,0.014874,0,62,0,1
vid_00181,Tutorial Top Last C,24,Entertainment,2023-04-26 16:00:00,8,0,19,348,0,3145,9874973,302016,27351,170589,0.0306,0.017275,0,236,0,1
vid_00182,Inside vs Explained Breaking Top Fi,25,News & Politics,2023-09-02 00:00:00,4,4,35,3397,2,1035,73308,8729,625,1340,0.1191,0.018279,0,79,1,0
vid_00183,New Challenge Review Best 2024 T,26,Howto & Style,2023-01-21 12:00:00,0,0,32,1989,7,2814,86187,5408,255,1110,0.0627,0.012879,1,149,1,0
vid_00184,New Review Inside Challenge Real Challenge Secret 2024 Last F,10,Music,2023-07-22 20:00:00,18,4,61,838,7,971,142273,15127,643,3601,0.1063,0.02531,0,51,1,0
vid_00185,Breaking Last Challenge How Secret Viral How Last Explained Last Inside Viral Tutori,25,News & Politics,2023-04-09 20:00:00,9,4,84,4995,26,1195,2197329,171714,13121,13997,0.0781,0.00637,0,107,0,1
vid_00186,Inside Breaking New Challenge Guide Why First Why Real How Guide First ,27,Education,2023-05-12 20:00:00,11,6,71,2939,19,2253,848865,35431,2717,14507,0.0417,0.01709,1,85,1,1
vid_00187,First Tutorial Reaction Official ,28,Science & Technology,2023-10-22 08:00:00,23,0,33,1427,21,1707,15604,1588,102,342,0.1018,0.021916,1,121,1,0
vid_00188,Official Why Amazing Review New Secret Official Viral Inside Last Secret Tutori,23,Comedy,2023-08-26 12:00:00,14,2,79,1999,14,478,1127807,105883,3836,30693,0.0939,0.027215,1,222,1,1
vid_00189,Reaction How Offi,24,Entertainment,2023-07-18 20:00:00,21,3,17,3322,23,621,452608,35063,3270,12054,0.0775,0.026632,1,186,0,0
vid_00190,Best Viral First Best Last Best New Review vs Breaking A,20,Gaming,2023-09-09 00:00:00,23,1,56,927,6,111,457243,34892,2081,7203,0.0763,0.015753,1,175,1,0
vid_00191,Challenge Tutorial Ultimate New Gui,24,Entertainment,2023-10-11 08:00:00,8,4,35,3792,10,2212,135325,5125,415,2659,0.0379,0.019649,1,242,1,0
vid_00192,Viral Tutorial Last Top First Challenge Ultimate vs In,23,Comedy,2023-07-24 20:00:00,19,5,54,1627,6,2933,1275241,113530,3325,15854,0.089,0.012432,0,126,0,1
vid_00193,Last How Last Last Breaking Amazing Real Last Last vs First First Top Exposed Rea,28,Science & Technology,2023-07-17 20:00:00,16,5,81,3189,28,3278,2930914,328297,13448,42724,0.112,0.014577,0,99,0,1
vid_00194,2024 Guide New Why Tutorial Ultimate In,23,Comedy,2023-04-27 20:00:00,16,3,39,2542,3,1436,160206,6150,545,4370,0.0384,0.027277,1,81,0,0
vid_00195,Challenge Breaking New Viral Top Guide 2024 Best Top First Inside Exp,20,Gaming,2023-01-11 16:00:00,19,5,69,2805,24,3344,34467,1851,26,964,0.0537,0.027968,1,147,0,0
vid_00196,Real New Review Review Reaction Review How Why Exposed How Real Viral Challenge Secret Amazing vs ,25,News & Politics,2023-04-24 16:00:00,11,2,98,1953,11,3242,307648,34212,1919,8296,0.1112,0.026966,0,92,0,0
vid_00197,Last Review Review Explained Amazing Best Guide Viral Breaking Off,22,People & Blogs,2023-03-28 16:00:00,6,5,66,1432,25,1510,1984897,110342,5887,9949,0.0556,0.005012,1,174,0,1
vid_00198,First Guide Why Exposed Ultimate Secret Why Inside New vs ,20,Gaming,2023-07-13 04:00:00,1,1,58,4290,5,2517,262291,23305,1808,6728,0.0889,0.025651,1,144,1,0
vid_00199,Best vs New First How Challenge How Secret Real Reaction Top Why vs Best Top Guide Secret 2024 How ,23,Comedy,2023-09-12 04:00:00,2,1,99,2372,13,1109,35836,2799,99,1021,0.0781,0.02849,0,127,1,0
vid_00200,Top Viral Tutorial New Guide Reaction First Viral 2024 Explained First,23,Comedy,2023-03-23 04:00:00,16,4,70,2606,11,2774,2411888,201801,5996,27679,0.0837,0.011476,1,103,0,1
vid_00201,New Top Breaking New First Explained How First First Top Ultimate New,27,Education,2023-10-22 16:00:00,4,0,69,1911,10,448,7800590,525923,49095,125127,0.0674,0.016041,1,96,1,1
vid_00202,Best Secret Breaking Best Top Viral Breaking Why Why Guide First Last Best Best Guid,27,Education,2023-02-19 04:00:00,16,6,84,1916,18,117,458643,26142,1606,10821,0.057,0.023593,0,63,0,0
vid_00203,Viral How Challenge Real Ultimate Top Review Why Inside Reaction Secret Last Amazing Explai,17,Sports,2023-01-28 12:00:00,23,2,91,4097,20,2733,24577,844,16,425,0.0343,0.017292,0,225,1,0
vid_00204,Best First Exposed First Why Tutorial First Real How Explained New Real New Tutorial Ex,27,Education,2023-03-03 16:00:00,16,4,87,3225,4,3109,249672,24214,662,7442,0.097,0.029807,0,104,0,0
vid_00205,Viral Official First Inside Official Real Ultimate New Ultimate Last Real Exposed Tutorial Real,10,Music,2023-07-07 04:00:00,16,2,95,1148,13,3578,697383,67749,6767,9913,0.0971,0.014215,0,206,0,1
vid_00206,Reaction Amazing Ultimate Exposed Amazing Exposed Breaking Best Best Ultimate Of,22,People & Blogs,2023-03-07 04:00:00,1,0,80,1784,20,244,103003,9307,256,2235,0.0904,0.021698,0,224,1,0
vid_00207,Why New Secret Last Breaking Real,28,Science & Technology,2023-10-20 00:00:00,1,5,33,4713,23,1788,1454003,127846,8302,34874,0.0879,0.023985,1,112,1,1
vid_00208,Explained Exposed vs Tutorial Inside How How New Inside Viral Best Reaction Ultimate Official Las,20,Gaming,2023-02-25 20:00:00,21,5,97,3466,15,2629,166893,8667,414,2558,0.0519,0.015327,1,68,1,0
vid_00209,First Best Review Rea,23,Comedy,2023-02-11 00:00:00,22,6,21,4676,24,1550,532793,17055,1529,13774,0.032,0.025852,1,140,1,1
vid_00210,Top Inside How Amazing Guide Secret Real Breaking Official Review 2024 Best R,17,Sports,2023-08-17 04:00:00,4,0,77,730,12,1747,404781,41605,3243,6815,0.1028,0.016836,1,186,1,0
vid_00211,Official How Viral Viral Ultimate Secret Last Explained ,17,Sports,2023-03-25 04:00:00,0,4,56,2120,24,2580,1695706,125825,8018,21938,0.0742,0.012937,1,150,1,1
vid_00212,Review Best Ultimate Breaking vs Exposed Explained Last ,28,Science & Technology,2023-09-03 04:00:00,0,6,56,4874,28,2776,474313,27327,299,1957,0.0576,0.004126,0,86,1,0
vid_00213,Breaking Explained New Last Top Amazing Explained Review Guide Explained ,22,People & Blogs,2023-06-20 20:00:00,18,0,73,1779,21,2322,500091,19590,1747,6205,0.0392,0.012408,1,156,1,1
vid_00214,Amazing Real 2024 Amazing New Amaz,20,Gaming,2023-01-20 20:00:00,1,3,34,2241,21,1531,119921,4274,213,2672,0.0356,0.022281,1,141,0,0
vid_00215,Real Inside Viral Amazing Guide Ultimate Reaction Last Review vs Challenge Best Best Se,24,Entertainment,2023-05-10 04:00:00,20,1,87,717,24,338,758286,46557,4369,21017,0.0614,0.027716,1,101,1,1
vid_00216,vs Challenge Real Ultimate Expo,27,Education,2023-04-08 00:00:00,11,6,31,1662,19,260,318502,32622,1781,2643,0.1024,0.008298,1,234,1,0
vid_00217,Challenge Guide Review Viral Review React,25,News & Politics,2023-06-01 16:00:00,5,6,41,730,21,3484,116787,13160,953,1319,0.1127,0.011294,1,77,0,0
vid_00218,Why Explained Amazing Real Real First Explained Guide New vs ,17,Sports,2023-06-22 04:00:00,22,4,61,1022,3,184,589531,65265,1059,3221,0.1107,0.005464,0,85,0,1
vid_00219,Breaking Best Vi,27,Education,2023-08-01 12:00:00,3,2,16,2896,10,1228,1175532,132600,10218,24722,0.1128,0.02103,1,165,0,1
vid_00220,First First 2024 How Tutorial Best Guide Guide Why Top How Ultimate Amazing A,27,Education,2023-03-14 04:00:00,22,3,77,2182,16,2925,276683,30904,1249,7981,0.1117,0.028845,1,113,0,0
vid_00221,Breaking Review First Inside Inside 2024 How Tutorial Exposed New Best Tutor,10,Music,2023-01-06 12:00:00,10,4,76,2513,6,144,2721208,210758,8772,53301,0.0775,0.019587,1,67,1,1
vid_00222,Secret Guide Review Real Reaction,22,People & Blogs,2023-01-08 08:00:00,23,0,33,2579,13,1443,981891,48846,1010,18553,0.0497,0.018895,1,138,1,1
vid_00223,Top Guide Official Real Reactio,25,News & Politics,2023-11-16 04:00:00,16,0,31,2553,25,340,50453,5137,119,860,0.1018,0.017045,1,212,0,0
vid_00224,Reaction Best vs 2024 Breaking New Official Tutorial Real Top Top Amazing New Ultim,24,Entertainment,2023-11-24 08:00:00,5,0,83,4972,10,1022,6779354,333775,8917,24169,0.0492,0.003565,1,245,0,1
vid_00225,Tutorial Viral Breaking Ultimate New Challenge Guide ,23,Comedy,2023-05-20 16:00:00,23,0,53,4442,27,2377,1935522,104612,4136,42882,0.054,0.022155,0,127,1,1
vid_00226,Amazing Guide How Why Ultimate Viral 2024 Explained First Real Guide Reaction New Top Real Ultim,10,Music,2023-11-29 12:00:00,4,2,96,3233,21,1071,3088073,157469,14215,57004,0.051,0.018459,1,216,1,1
vid_00227,Reaction Secret Last Best Real 2024 Reaction 2024 Best Ultimate First Reaction Offici,27,Education,2023-09-16 20:00:00,19,3,85,4083,8,2861,1528347,116686,5034,30846,0.0763,0.020183,0,139,1,1
vid_00228,Challenge Challenge Ultimate Best Viral Guide Last Amazing Reaction Inside Best Challenge vs Ex,27,Education,2023-07-26 00:00:00,1,5,95,3217,22,41,6581,388,29,178,0.0589,0.027043,0,57,1,0
vid_00229,Viral Last Top Challenge Guide Breaking Exposed Top R,26,Howto & Style,2023-07-05 04:00:00,5,1,53,3047,12,1457,4799905,210591,3674,113925,0.0439,0.023735,1,64,0,1
vid_00230,Guide Amazing Inside Viral Last Explained Secret C,25,News & Politics,2023-05-07 08:00:00,21,2,50,3277,22,2309,874108,61874,3910,20669,0.0708,0.023646,1,56,1,1
vid_00231,Breaking Official Review Explained Exposed Reaction vs,25,News & Politics,2023-10-31 08:00:00,10,2,54,2202,17,3032,1056916,114835,6128,29475,0.1087,0.027888,1,66,0,1
vid_00232,2024 Last Top Secret Guide New Tutorial 2024 Best Top Ultim,26,Howto & Style,2023-10-08 00:00:00,15,5,59,1778,27,2043,1287227,104715,10263,38241,0.0813,0.029708,0,135,0,1
vid_00233,Reaction Exposed W,25,News & Politics,2023-03-07 20:00:00,15,5,18,2074,10,759,19922936,2172600,187188,355767,0.1091,0.017857,1,167,0,1
vid_00234,Secret Reaction Ultimate Amazing Secret,27,Education,2023-01-10 20:00:00,0,1,39,379,14,1331,228404,10878,554,949,0.0476,0.004155,1,113,1,0
vid_00235,Best Secret How Why Real Secret Official How Inside Inside Why Ultimate vs How Offi,17,Sports,2023-08-15 16:00:00,8,1,83,2536,24,1406,199392,8978,716,2854,0.045,0.014313,1,61,0,0
vid_00236,Inside 2024 Why Exposed Official Tutorial La,20,Gaming,2023-06-24 04:00:00,5,5,44,1205,25,3095,105182,8604,235,2507,0.0818,0.023835,0,105,1,0
vid_00237,Amazing Real Last 2024 Real Real Tutorial Explained New Exposed Review Ultimate Official W,27,Education,2023-01-06 00:00:00,15,0,90,1940,24,2066,64479,4623,280,116,0.0717,0.001799,0,223,0,0
vid_00238,Tutorial How Inside Explained Review Guide Exposed Review Challenge Review 2024 Am,10,Music,2023-02-19 00:00:00,2,2,82,4527,21,3076,76649,6853,114,203,0.0894,0.002648,1,224,1,0
vid_00239,Reaction Amazing Last Inside Reaction Chall,22,People & Blogs,2023-03-16 16:00:00,19,4,43,2235,28,2380,24308,2467,101,71,0.1015,0.002921,0,150,0,0
vid_00240,Amazing First vs Viral Inside Reaction Ultimate Why Inside Tutorial How Top Guide Viral,26,Howto & Style,2023-09-19 20:00:00,3,1,87,4988,18,570,1096618,107049,3246,24344,0.0976,0.022199,1,65,0,1
vid_00241,Secret 2024 Exposed Inside Why Tutorial vs Ultimate Explained Last Amazing First S,24,Entertainment,2023-05-06 16:00:00,18,1,82,2367,0,2547,22176063,2545889,190182,344479,0.1148,0.015534,0,246,1,1
vid_00242,Guide Breaking Real Top Ultimate How Why Breaking vs Guide Reacti,23,Comedy,2023-11-29 00:00:00,2,5,65,3671,3,2890,20431649,1345282,72790,239010,0.0658,0.011698,1,51,1,1
vid_00243,vs Review Top Why Secret Exposed Amazi,24,Entertainment,2023-05-02 20:00:00,18,3,38,4541,13,106,160255,7784,604,651,0.0486,0.004062,0,177,0,0
vid_00244,Top Challenge Best Last Tuto,27,Education,2023-11-29 20:00:00,19,4,28,2561,13,3097,523699,41677,2349,11644,0.0796,0.022234,1,141,0,1
vid_00245,New Secret First New Exposed Exposed Amazing First Viral Amazing First New Last Gui,10,Music,2023-08-01 04:00:00,6,4,83,499,2,53,4684537,187226,3329,48295,0.04,0.010309,1,154,1,1
vid_00246,Top Top Amazing Challenge Viral ,27,Education,2023-04-15 08:00:00,19,1,32,1404,29,1068,1348760,75525,5753,11726,0.056,0.008694,0,231,0,1
vid_00247,Reaction Review Review Reaction Last 2024 Top Real Expla,22,People & Blogs,2023-08-22 16:00:00,8,0,56,1343,27,705,619976,30198,2566,12348,0.0487,0.019917,0,204,1,1
vid_00248,Explained New Ultimate Amazing Reaction Best Ultimate 2024 Inside Offic,17,Sports,2023-10-04 12:00:00,0,3,71,2515,16,2602,278696,18307,1671,4796,0.0657,0.017209,0,80,1,0
vid_00249,Secret vs Review Ultimate Breaking Secret 2024 Best Inside Viral Viral First Explained Official T,23,Comedy,2023-07-29 16:00:00,7,4,97,3152,2,2424,3689282,147606,9074,42463,0.04,0.01151,0,218,0,1
vid_00250,Last Amazing How Guide Tut,22,People & Blogs,2023-01-25 16:00:00,6,1,26,1899,15,201,76942,2528,196,1508,0.0329,0.019599,0,213,1,0
vid_00251,Breaking Breaking First 2024 Ultimate Exposed Tutorial Inside Top vs Guide Guide Last Breaking B,26,Howto & Style,2023-01-09 20:00:00,17,4,96,3225,13,1922,1450845,129286,10043,12862,0.0891,0.008865,1,96,0,1
vid_00252,Official Challenge Breaking Bre,26,Howto & Style,2023-11-06 16:00:00,7,6,31,4331,29,3428,946609,80388,1930,22766,0.0849,0.02405,1,92,1,1
vid_00253,Top Guide Tutorial Last First Viral Official,27,Education,2023-07-25 16:00:00,0,3,44,3249,19,2789,526169,49329,1222,4025,0.0938,0.00765,0,114,1,1
vid_00254,Ultimate Ultimate Viral Viral Explained New Breaking How Reaction Viral vs New Challenge ,10,Music,2023-02-13 20:00:00,10,3,89,1283,28,3586,2100477,187855,3077,11775,0.0894,0.005606,1,99,0,1
